price,volume,time,buy/sell,market/limit,misc
0.31080000,93.18241894,2025-02-10 19:26:55.562678576,s,l,
0.31080000,108.00000000,2025-02-10 19:39:24.881113291,b,l,
0.31080000,2726.63544914,2025-02-10 19:39:24.884405375,b,l,
0.31080000,108.00000000,2025-02-10 19:39:24.886474609,b,l,
0.31080000,108.00000000,2025-02-10 19:39:24.891659498,b,l,
0.30990000,32.81916638,2025-02-10 19:39:34.727080345,s,l,
0.31200000,219.81610072,2025-02-10 20:03:22.767280817,b,l,
0.31250000,30.02083788,2025-02-10 20:06:38.729544401,b,l,
0.31280000,109.65757707,2025-02-10 20:07:25.634609938,b,l,
0.31290000,31.01783512,2025-02-10 20:16:51.295242548,b,l,
0.31260000,108.00000000,2025-02-10 20:41:15.589874744,s,l,
0.31250000,108.00000000,2025-02-10 20:45:41.451336622,s,l,
0.31260000,108.00000000,2025-02-10 20:46:51.409996271,s,l,
0.31130000,3.11122000,2025-02-10 21:40:01.683777571,b,l,
0.31030000,1636.24459805,2025-02-10 21:40:14.969923973,s,m,
0.31140000,282.00000000,2025-02-10 22:57:45.938065767,b,l,
0.31140000,108.00000000,2025-02-10 22:57:47.229248524,b,l,
0.31140000,108.00000000,2025-02-10 22:57:47.232379436,b,l,
0.31140000,108.00000000,2025-02-10 22:57:47.239811659,b,l,
0.31160000,2848.67853957,2025-02-10 23:16:07.013960361,b,l,
0.31350000,108.00000000,2025-02-11 00:11:35.225813389,b,l,
0.31360000,1044.37316690,2025-02-11 00:11:39.271331072,b,l,
0.31380000,32.72251309,2025-02-11 00:26:43.780627251,b,l,
0.31400000,796.17834394,2025-02-11 00:26:50.254345178,b,l,
0.31410000,109.65757707,2025-02-11 00:26:51.730272770,b,l,
0.31460000,31.78639543,2025-02-11 00:32:06.711422682,b,l,
0.31470000,51.94928446,2025-02-11 00:35:39.108788490,b,l,
0.31480000,81.10887731,2025-02-11 00:36:40.971148968,s,l,
0.31520000,81.37149004,2025-02-11 00:37:22.265870333,b,l,
0.31600000,219.81610072,2025-02-11 00:37:31.831202745,b,l,
0.31620000,31.54574133,2025-02-11 00:47:47.508020639,b,m,
0.31600000,95.96928982,2025-02-11 00:57:25.335267067,s,m,
0.31710000,31.64556962,2025-02-11 01:00:08.375709295,b,m,
0.31730000,108.00000000,2025-02-11 01:05:54.488285065,b,l,
0.31730000,350.82504000,2025-02-11 01:05:54.488285065,b,l,
0.31610000,36.22617970,2025-02-11 01:07:29.164492369,s,m,
0.31570000,108.00000000,2025-02-11 02:12:18.644548178,s,l,
0.31570000,108.00000000,2025-02-11 02:12:18.821615934,s,l,
0.31570000,108.00000000,2025-02-11 02:12:18.923737288,s,l,
0.31550000,81.76360935,2025-02-11 02:12:39.842222452,s,m,
0.31540000,159.71738665,2025-02-11 02:12:39.842222452,s,m,
0.31480000,50.18979400,2025-02-11 02:13:11.941114426,s,m,
0.31530000,45.75562700,2025-02-11 02:13:29.619973898,s,m,
0.31370000,45.69233700,2025-02-11 02:13:33.946431875,s,m,
0.31610000,146.56837259,2025-02-11 02:16:31.122954845,b,m,
0.31440000,2971.97852894,2025-02-11 03:01:09.897711039,s,l,
0.31410000,2615.95167616,2025-02-11 03:01:11.096211433,s,l,
0.31740000,30.02083788,2025-02-11 04:41:02.415985107,b,l,
0.31940000,108.00000000,2025-02-11 04:50:40.347555876,b,l,
0.31980000,108.00000000,2025-02-11 04:57:28.361939430,b,l,
0.31980000,108.00000000,2025-02-11 04:57:28.448390484,b,l,
0.31980000,72.00000000,2025-02-11 04:57:28.749100685,b,l,
0.31990000,219.81610072,2025-02-11 04:57:29.113827705,b,l,
0.32020000,2902.97285854,2025-02-11 04:58:50.009215832,b,l,
0.32030000,2903.24934604,2025-02-11 04:58:52.306107998,b,l,
0.32230000,30.02083788,2025-02-11 05:03:30.013106823,b,l,
0.32250000,73.28418629,2025-02-11 05:03:32.261506319,b,l,
0.32310000,73.28418630,2025-02-11 05:05:13.136865377,b,l,
0.32330000,108.00000000,2025-02-11 05:10:21.136440277,b,l,
0.32330000,110.24642851,2025-02-11 05:10:21.136440277,b,l,
0.32330000,108.00000000,2025-02-11 05:10:22.857681513,b,l,
0.32350000,31.78639543,2025-02-11 05:10:22.857681513,b,l,
0.32360000,96.27102329,2025-02-11 05:10:22.857681513,b,l,
0.32350000,108.00000000,2025-02-11 05:10:24.629947662,b,l,
0.32360000,147.47504509,2025-02-11 05:10:24.629947662,b,l,
0.32250000,314.16902293,2025-02-11 05:10:38.528468132,b,l,
0.32330000,64.88929373,2025-02-11 05:12:00.980532408,b,l,
0.32310000,75.96362042,2025-02-11 05:13:36.900503397,b,m,
0.32120000,164.91378511,2025-02-11 05:14:54.802914619,s,l,
